split_id,offset,threshold,roc_auc,pr_auc,balanced_accuracy,f1
holdout_O012791,-0.05,0.3358357469957761,0.8954666403260504,0.8046494451094809,0.8296562469828808,0.7897060361962548
holdout_O012791,0.0,0.3858357469957761,0.8954666403260504,0.8046494451094809,0.8284806571460367,0.7885186824302965
holdout_O012791,0.05,0.4358357469957761,0.8954666403260504,0.8046494451094809,0.8273756754809116,0.7873912120568881
holdout_O013257,-0.05,0.10254621884698197,0.9787626340952813,0.9308534278189622,0.9331226652462487,0.8887805104623888
holdout_O013257,0.0,0.15254621884698197,0.9787626340952813,0.9308534278189622,0.9285636796759551,0.8886415308829102
holdout_O013257,0.05,0.20254621884698198,0.9787626340952813,0.9308534278189622,0.9234627060669682,0.8862969554134
holdout_O013490,-0.05,0.30753855909368,0.9899300293356676,0.9864839429304979,0.9414347137794816,0.9396329939645187
holdout_O013490,0.0,0.35753855909368,0.9899300293356676,0.9864839429304979,0.9433013039050616,0.9414385741565882
holdout_O013490,0.05,0.40753855909368,0.9899300293356676,0.9864839429304979,0.9447317264792758,0.9428280173419634
