strategy,split_id,family,family_label,block_name,n_features,features,params_json,threshold,random_state,train_roc_auc,train_pr_auc,train_balanced_accuracy,train_f1,train_brier,train_sensitivity,train_specificity,train_tn,train_fp,train_fn,train_tp,val_roc_auc,val_pr_auc,val_balanced_accuracy,val_f1,val_brier,val_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp,test_roc_auc,test_pr_auc,test_balanced_accuracy,test_f1,test_brier,test_sensitivity,test_specificity,test_tn,test_fp,test_fn,test_tp,prediction_path
by_image,holdout_O012791,random_forest,Random Forest,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5107564419104984,214,0.999744907869049,0.999711027345042,0.9909263177938878,0.9899992207184976,0.008965583772337622,0.9960275977420029,0.9858250378457727,64470,927,228,57168,0.9986070062908119,0.9844695710149883,0.9874546296607976,0.8965651077042499,0.013483471875626181,0.9935483870967742,0.9813608722248209,27273,518,15,2310,0.8277105385119533,0.7761794828804607,0.6889276744317797,0.6568108687879871,0.22099156975262343,0.8647618151007344,0.5130935337628251,17203,16325,2873,18371,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O012791/random_forest__B3_context_ae__test_predictions.csv
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.46742032582867177,214,0.9999067815221641,0.9998932367072878,0.9949545407623758,0.9944021592911138,0.004430588677996592,0.9981357585894487,0.9917733229353028,64859,538,107,57289,0.9989110267383693,0.9837330063551339,0.9916432603887002,0.9308125502815768,0.008605211290178598,0.995268817204301,0.9880177035730993,27458,333,11,2314,0.8957098279993249,0.8035913965171492,0.8296945808236629,0.7900238948626045,0.1541359535469576,0.8715401995857653,0.7878489620615605,26415,7113,2729,18515,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O012791/hist_gradient_boosting__B3_context_ae__test_predictions.csv
by_image,holdout_O013257,logistic_regression,Logistic Regression,B0_base,5,"SD,NDAI,AF,AN,BF","{""C"": 0.1}",0.329695334208795,214,0.9241558465394836,0.939856630481802,0.8722066736166914,0.884103726040634,0.1004283699019422,0.8841700128292708,0.8602433344041118,42847,6961,6952,53067,0.9813332387773916,0.4570824548874413,0.954881529284763,0.39417309340188517,0.043912206650477216,0.9623430962343096,0.9474199623352165,25154,1396,18,460,0.7313871210566971,0.6363427111533638,0.7095520491882771,0.5896139996209488,0.15896961223989725,0.45598006644518274,0.9631240319313714,48501,1857,11135,9333,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/logistic_regression__B0_base__test_predictions.csv
by_image,holdout_O013257,random_forest,Random Forest,B0_base,5,"SD,NDAI,AF,AN,BF","{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5692295352716483,214,0.9974251906239969,0.9978641534830796,0.971075454512485,0.973219964516453,0.02171028345163457,0.9687932154817641,0.9733576935432059,48481,1327,1873,58146,0.9928233616213192,0.7883146047935935,0.9610535895799353,0.5446910617876425,0.02798073964631166,0.9497907949790795,0.9723163841807909,25815,735,24,454,0.961579895452954,0.8760888114288758,0.8678541329443701,0.8170321035695577,0.0702824379350823,0.8001270275552081,0.9355812383335319,47114,3244,4091,16377,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/random_forest__B0_base__test_predictions.csv
by_image,holdout_O013257,hist_gradient_boosting,HistGradientBoosting,B0_base,5,"SD,NDAI,AF,AN,BF","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.49109551169110655,214,0.99584767827055,0.9964998885611083,0.9661229439781162,0.9694989106753813,0.025142207141692904,0.9712757626751529,0.9609701252810794,47864,1944,1724,58295,0.9939461346319016,0.8734631475990506,0.9585865462654343,0.5050055617352615,0.0264729523539062,0.9497907949790795,0.9673822975517891,25684,866,24,454,0.9605542626306298,0.8716315130730555,0.8696421515247681,0.8155687447883455,0.0761545064813636,0.8123412155559898,0.9269430874935463,46679,3679,3841,16627,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/hist_gradient_boosting__B0_base__test_predictions.csv
by_image,holdout_O013257,logistic_regression,Logistic Regression,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""C"": 0.1}",0.36319597640242357,214,0.9396895812872662,0.9538975819413084,0.8700123516205627,0.8827335321135207,0.0926244583729087,0.8854029557306853,0.8546217475104401,42567,7241,6878,53141,0.9820287765249116,0.6689790404699065,0.9443766793529222,0.3629807692307692,0.03817972609790264,0.9476987447698745,0.9410546139359699,24985,1565,25,453,0.7253196708984038,0.6377007469031701,0.6973301326659802,0.5668981107702245,0.16172573706358223,0.4288157123314442,0.9658445530005163,48638,1720,11691,8777,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/logistic_regression__B1_engineered__test_predictions.csv
by_image,holdout_O013257,random_forest,Random Forest,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.5245455775715356,214,0.9904418697316681,0.9916119082175499,0.9481145260875121,0.9522597711348664,0.03892890918734736,0.9476665722521201,0.948562479922904,47246,2562,3141,56878,0.9937791645982554,0.8774381332496093,0.9625909115980742,0.5207977207977208,0.03310324191408676,0.9560669456066946,0.9691148775894539,25730,820,21,457,0.9580147476877751,0.8555008440925733,0.8511750802693209,0.7944110773251577,0.07275824202133031,0.7722298221614227,0.9301203383772191,46839,3519,4662,15806,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/random_forest__B1_engineered__test_predictions.csv
by_image,holdout_O013257,hist_gradient_boosting,HistGradientBoosting,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": null, ""min_samples_leaf"": 100}",0.5814385580843116,214,0.993940334075171,0.9947328066882242,0.9591288355646368,0.9618473220885693,0.02933149921701985,0.9539145937119912,0.9643430774172823,48032,1776,2766,57253,0.9944553183777352,0.8798553342917201,0.9611837615929524,0.5843568196509373,0.024833530020001597,0.9456066945606695,0.9767608286252354,25933,617,26,452,0.960635514461424,0.8667183825042668,0.8476266430307018,0.7932394366197183,0.07395669738577405,0.7566933750244283,0.9385599110369752,47264,3094,4980,15488,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/hist_gradient_boosting__B1_engineered__test_predictions.csv
by_image,holdout_O013257,logistic_regression,Logistic Regression,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""C"": 0.1}",0.4341204304110879,214,0.9519990579784653,0.9551721072889966,0.8943019863029561,0.8999991487115749,0.08026256325047522,0.8807377663739816,0.9078662062319306,45219,4589,7158,52861,0.9852765367310434,0.7498905222809197,0.9635976171902703,0.5544072948328268,0.026682556296590974,0.9539748953974896,0.9732203389830508,25839,711,22,456,0.7652632760146749,0.6964752330340829,0.6798121211360584,0.531486661663369,0.1559520887724585,0.380594098104358,0.9790301441677588,49302,1056,12678,7790,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/logistic_regression__B2_context__test_predictions.csv
by_image,holdout_O013257,random_forest,Random Forest,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.48427983643901096,214,0.999009412625931,0.9991758224734946,0.9820442688062583,0.9845393213836894,0.01511275051194465,0.9920358553124844,0.9720526823000322,48416,1392,478,59541,0.9975107754375181,0.9275753455942696,0.9786083729286339,0.5925457991156032,0.017452670405260294,0.9811715481171548,0.976045197740113,25914,636,9,469,0.9717745832355477,0.900797699851364,0.8993385064715026,0.8583779535294984,0.05978244114766758,0.8537228845026382,0.944954128440367,47586,2772,2994,17474,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/random_forest__B2_context__test_predictions.csv
