strategy,split_id,family,family_label,block_name,n_features,features,params_json,threshold,random_state,train_roc_auc,train_pr_auc,train_balanced_accuracy,train_f1,train_brier,train_sensitivity,train_specificity,train_tn,train_fp,train_fn,train_tp,val_roc_auc,val_pr_auc,val_balanced_accuracy,val_f1,val_brier,val_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp,test_roc_auc,test_pr_auc,test_balanced_accuracy,test_f1,test_brier,test_sensitivity,test_specificity,test_tn,test_fp,test_fn,test_tp
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B0_base,5,"SD,NDAI,AF,AN,BF","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.3730136443085399,214,0.9962584357463387,0.9955345791909878,0.968219771685985,0.9652893682275296,0.022555757577373787,0.992543034357795,0.943896509014175,61728,3669,428,56968,0.9914526208105587,0.8901283775041559,0.9664915190691812,0.7813521417512472,0.0262915501300785,0.9767741935483871,0.9562088445899751,26574,1217,54,2271,0.7746270378710042,0.5614123628282526,0.7739656703102797,0.7328485128323522,0.22186106847547132,0.8965354923743174,0.651395848246242,21840,11688,2198,19046
by_image,holdout_O012791,logistic_regression,Logistic Regression,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""C"": 0.1}",0.2428784833680371,214,0.9573517431453599,0.9375394624245387,0.9120758439237988,0.9074996656413,0.07423082668713123,0.9457627709248031,0.8783889169227946,57444,7953,3113,54283,0.94994533311821,0.6686407767237723,0.9185286177972833,0.6509984639016897,0.04942297265011327,0.9113978494623656,0.9256593861322011,25725,2066,206,2119,0.8043716519102159,0.7002086473082382,0.6338412432456402,0.6208860038719963,0.17508047856396755,0.8982300884955752,0.36945239799570506,12387,21141,2162,19082
by_image,holdout_O012791,logistic_regression,Logistic Regression,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""C"": 1.0}",0.23892428762120482,214,0.9575751637244728,0.9401494075903962,0.9120774647996517,0.9074914916923797,0.0735261486146142,0.9454143145863824,0.8787406150129211,57467,7930,3133,54263,0.9539628633544628,0.6893609402148253,0.920208847685276,0.6475322703113136,0.04746016421907993,0.916989247311828,0.923428448058724,25663,2128,193,2132,0.7967813675160225,0.7001793910145125,0.5300937610028681,0.5577173261609975,0.17899487882963494,0.8979947279231784,0.16219279408255785,5438,28090,2167,19077
by_image,holdout_O012791,logistic_regression,Logistic Regression,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""C"": 10.0}",0.23960417266346568,214,0.9573290340992031,0.940362809747942,0.9118936888084799,0.9072736252605497,0.07364689663515445,0.9441598717680675,0.8796275058488922,57525,7872,3205,54191,0.9544590246010639,0.6924657348396547,0.9201008990688174,0.6469428007889546,0.04741499639707844,0.916989247311828,0.9232125508258069,25657,2134,193,2132,0.7968898953590602,0.7024280523386355,0.5254402231094677,0.5551269922130849,0.17881331928404712,0.8976652231218226,0.15321522309711286,5137,28391,2174,19070
by_image,holdout_O012791,random_forest,Random Forest,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.6374217562184693,214,0.9926252373271025,0.9909472460574003,0.9587525427410016,0.9557832485215239,0.03211815077113879,0.9686389295421284,0.9488661559398749,62053,3344,1800,55596,0.9914300483292533,0.8996961455247046,0.9632319815767694,0.813262889415194,0.03216634592822265,0.96,0.9664639631535389,26859,932,93,2232,0.6100689381281251,0.5365805000133594,0.5132006309662586,0.5368266598090974,0.36414233730063805,0.8352475993221615,0.19115366261035552,6409,27119,3500,17744
by_image,holdout_O012791,random_forest,Random Forest,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.5962079508826443,214,0.9922314789206006,0.9904481952087103,0.9575192460385035,0.9543833847785008,0.03303846666110109,0.9723499895463098,0.9426885025306971,61649,3748,1587,55809,0.991438893151376,0.8971694255876956,0.9642482152688868,0.8046636771300448,0.02956901262581279,0.9647311827956989,0.9637652477420747,26784,1007,82,2243,0.6962730267270771,0.6495089514375633,0.5485056013232936,0.5632374659338317,0.31223079184051244,0.8706929015251366,0.22631830112145074,7588,25940,2747,18497
by_image,holdout_O012791,random_forest,Random Forest,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.408848474379815,214,0.9982899035100702,0.9980525206813683,0.9738141383731997,0.9712549263285127,0.017912859763147975,0.9940065509791624,0.953621725767237,62364,3033,344,57052,0.9926069203962139,0.9142288129993701,0.9626807084988835,0.7590825380880629,0.026812151929496767,0.9750537634408603,0.9503076535569069,26410,1381,58,2267,0.6243629294451565,0.5278893073176876,0.5467331525746166,0.5740049394061225,0.386338510913691,0.9408774242138956,0.15258888093533762,5116,28412,1256,19988
by_image,holdout_O012791,random_forest,Random Forest,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 50}",0.3880154313160801,214,0.995334970368924,0.9945391677727482,0.9624923652990864,0.9592968221771467,0.02647021782516108,0.9887797059028504,0.9362050246953224,61225,4172,644,56752,0.9936707907681105,0.9246452910642649,0.9702140593980491,0.8071732954545454,0.023095490448235174,0.9776344086021506,0.9627937101939477,26757,1034,52,2273,0.5827628324469489,0.546408490513009,0.5473214557281091,0.5751327218350671,0.40397967027261267,0.945961212577669,0.14868169887854926,4985,28543,1148,20096
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.31968165235413903,214,0.9890586330878139,0.9860952696216051,0.9443429440209807,0.9404134375464746,0.038470660098374056,0.9915499337932957,0.8971359542486659,58670,6727,485,56911,0.9867747390951584,0.8305489803976747,0.9654775294701657,0.7365892714171337,0.03303142487422225,0.989247311827957,0.9417077471123745,26171,1620,25,2300,0.8202509442389867,0.7530407999430734,0.5900244080875352,0.5980449746208185,0.19144713897464383,0.9345226887591791,0.2455261274158912,8232,25296,1391,19853
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""l2_regularization"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.5371763718583671,214,0.9931027146108018,0.9915241320149732,0.961767992843312,0.9588300692722141,0.029985201837704374,0.9766882709596487,0.9468477147269753,61921,3476,1338,56058,0.9922339289079043,0.9050269904240369,0.9661862295482834,0.8111812443642922,0.026852641303749144,0.9673118279569892,0.9650606311395775,26820,971,76,2249,0.6338052954421568,0.5299380773133209,0.5910951947985842,0.5781547108216804,0.35177352456244393,0.8086518546413105,0.3735385349558578,12524,21004,4065,17179
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": null, ""min_samples_leaf"": 100}",0.38415132279044184,214,0.9946126934093729,0.9934360311813744,0.9640193558344599,0.9609197737817061,0.026523192356270604,0.9887448602690083,0.9392938513999113,61427,3970,646,56750,0.9935679416597698,0.9136392423824868,0.9709809433935253,0.8013349727735816,0.022092183426109788,0.9810752688172043,0.9608866179698463,26704,1087,44,2281,0.8365999384344813,0.7112874559462312,0.7984492012701182,0.7563420871047611,0.18222350869359416,0.8771417812088119,0.7197566213314245,24132,9396,2610,18634
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.3043898200137402,214,0.9971435561137891,0.9966218738927292,0.9698272597276856,0.9668856256393349,0.019868228275890736,0.9963237856296606,0.9433307338257106,61691,3706,211,57185,0.9926421990874279,0.9053933557188162,0.9707206285936927,0.7849922905602192,0.023726014227704265,0.9853763440860215,0.9560649131013638,26570,1221,34,2291,0.7888038873221397,0.611756744988841,0.7737354903660869,0.7329848924156874,0.21990147332307672,0.9043965354923743,0.6430744452397996,21561,11967,2031,19213
by_image,holdout_O012791,logistic_regression,Logistic Regression,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""C"": 0.1}",0.23654423550966866,214,0.9648950952896663,0.9504523948900515,0.9178422260608954,0.9133934616702749,0.06554190716672047,0.9519130252979302,0.8837714268238605,57796,7601,2760,54636,0.9769164535745503,0.7589919484711992,0.9506140806008598,0.7129437987581595,0.038529608726855076,0.963010752688172,0.9382174085135475,26074,1717,86,2239,0.848977081170386,0.7439275961513532,0.6379690105547114,0.6295813368941953,0.16109532300722537,0.9432310299378648,0.3327069911715581,11155,22373,1206,20038
by_image,holdout_O012791,logistic_regression,Logistic Regression,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""C"": 1.0}",0.2507038178490013,214,0.9649439799889161,0.9522235811686992,0.9203484466035747,0.9158242923635017,0.0646452976866383,0.94788835458917,0.8928085386179794,58387,7010,2991,54405,0.9772901956733111,0.7733499390774135,0.9493518710900064,0.7260542661000327,0.03709292877943961,0.9552688172043011,0.9434349249757116,26219,1572,104,2221,0.8368826519142144,0.7384965409425462,0.5803522201572341,0.5922522710660959,0.16899490167273856,0.9344756166446997,0.22622882366976854,7585,25943,1392,19852
by_image,holdout_O012791,logistic_regression,Logistic Regression,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""C"": 10.0}",0.23760959661546596,214,0.9650298874747808,0.9524243229370806,0.9183908078167431,0.9139221431561323,0.06449516264023032,0.951007038818036,0.8857745768154502,57927,7470,2812,54584,0.9771071241056998,0.7730405455605166,0.9495576466892082,0.7131906739061002,0.036987035895521055,0.9604301075268817,0.9386851858515347,26087,1704,92,2233,0.8346146444886136,0.7367332614840607,0.5513146614844435,0.5764741527318896,0.1711640996926619,0.9404067030691019,0.16222261989978526,5439,28089,1266,19978
by_image,holdout_O012791,random_forest,Random Forest,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.48239147023609463,214,0.9945560775798838,0.9929652109299855,0.9680811812058288,0.9650983775736351,0.02532572186479869,0.9939020140776361,0.9422603483340214,61621,3776,350,57046,0.99552140149031,0.9345124789244402,0.9766580810759884,0.8001384322547154,0.025094752751779532,0.9944086021505376,0.9589075600014393,26649,1142,13,2312,0.8497994223619207,0.7891547198215565,0.735987563190186,0.6984955085695391,0.19884033473752094,0.8949350404820184,0.5770400858983536,19347,14181,2232,19012
by_image,holdout_O012791,random_forest,Random Forest,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.42074185912435735,214,0.9941283421893952,0.9925027151232411,0.9636859765187648,0.9604077821797169,0.02686658029929824,0.9946686180221618,0.9327033350153677,60996,4401,306,57090,0.9958291208223595,0.9412981307867557,0.9767078380368364,0.7933573018318781,0.02507217563961665,0.9965591397849463,0.9568565362887266,26592,1199,8,2317,0.8638464535536492,0.8048152291999182,0.8247715014434325,0.7844174380286716,0.1577197775579837,0.8795895311617398,0.7699534717251253,25815,7713,2558,18686
by_image,holdout_O012791,random_forest,Random Forest,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.4571900540851736,214,0.9992846092318696,0.9991862977498348,0.9825106320584288,0.9806511372602834,0.012732545089348818,0.996062443375845,0.9689588207410126,63367,2030,226,57170,0.9978205832088443,0.9717563306282399,0.9856203466504783,0.8809614650896604,0.014331214675481848,0.9931182795698925,0.978122413731064,27183,608,16,2309,0.8162338738977702,0.713888809062559,0.695790574758717,0.6650015830020755,0.21198563725012087,0.8898512521182451,0.5017298973991887,16822,16706,2340,18904
by_image,holdout_O012791,random_forest,Random Forest,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 50}",0.45023773098219316,214,0.9976368956818145,0.9972414711041395,0.9743917704123921,0.9719597449489129,0.01920731533318892,0.9919506585824797,0.9568328822423047,62574,2823,462,56934,0.9976443367795639,0.9683539502096695,0.9845048776137397,0.8706636500754148,0.014806820221943106,0.9931182795698925,0.9758914756575869,27121,670,16,2309,0.8694948398359792,0.760938416588758,0.8281533481448196,0.7888362998022354,0.14042432465666946,0.8355300320090379,0.8207766642806013,27519,6009,3494,17750
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.5470941619254602,214,0.9925552961610702,0.9903365447085611,0.9644664130561824,0.9614217157585933,0.029281672812529108,0.9878040281552721,0.9411287979570928,61547,3850,700,56696,0.9932104808433765,0.9013307309319109,0.9762296604880594,0.80264301860546,0.026471012001343053,0.9926881720430107,0.9597711489331079,26673,1118,17,2308,0.9077203163369644,0.8482674427495058,0.8314341992715469,0.7924288004215981,0.12457607972280131,0.8493692336659763,0.8134991648771176,27275,6253,3200,18044
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""l2_regularization"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.47724761243009023,214,0.9962122475781449,0.9953013934943286,0.9735536692983137,0.9710967852111173,0.02070959969435095,0.9907484842149279,0.9563588543816994,62543,2854,531,56865,0.9966414747870336,0.9523756321902124,0.980643466613118,0.8498614958448754,0.017591210832416923,0.9896774193548387,0.9716095138713973,27002,789,24,2301,0.8442250264012676,0.74537886018721,0.7718157938434123,0.7253187456926258,0.17833321429314564,0.7926473357183205,0.7509842519685039,25179,8349,4405,16839
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": null, ""min_samples_leaf"": 100}",0.38059915931488464,214,0.9975849292137567,0.9970501683428604,0.976572582943774,0.9742324795370552,0.016963333736883655,0.9943550073175831,0.958790158569965,62702,2695,324,57072,0.9974692820411032,0.9595427869413379,0.9865550578569762,0.8879492600422833,0.011890273657355434,0.9935483870967742,0.9795617286171783,27223,568,15,2310,0.8856724184163093,0.7662637254535607,0.8310176599163615,0.7917625103077124,0.14922295797943436,0.8587365844473733,0.8032987353853496,26933,6595,3001,18243
by_image,holdout_O012791,hist_gradient_boosting,HistGradientBoosting,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.3865641293132798,214,0.9993344548941704,0.9992235439707106,0.9852995703550451,0.983633584639956,0.010053086180496218,0.9979092619694753,0.972689878740615,63611,1786,120,57276,0.9975930940743174,0.9640925666414565,0.988281392250837,0.902734375,0.011116275446097218,0.993978494623656,0.982584289878018,27307,484,14,2311,0.8610873078326696,0.7230710950717272,0.8007319573405116,0.7578420681249599,0.17649479821845462,0.8341649406891357,0.7672989739918874,25726,7802,3523,17721
by_image,holdout_O012791,logistic_regression,Logistic Regression,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""C"": 0.1}",0.23352545926467935,214,0.9672417747858264,0.9547554675228446,0.9116425241844028,0.9073286208551989,0.062030385810212356,0.95492717262527,0.8683578757435356,56788,8609,2587,54809,0.9726531409758633,0.7650615677607796,0.9336793647514106,0.6531217558950022,0.036947006157587094,0.9470967741935484,0.9202619553092728,25575,2216,123,2202,0.7910442359493837,0.6983052607374962,0.49211171997485353,0.5424206425946901,0.1974282943123969,0.9242138956881943,0.06000954426151277,2012,31516,1610,19634
by_image,holdout_O012791,logistic_regression,Logistic Regression,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""C"": 1.0}",0.2426451427154406,214,0.9671912966515871,0.9559905461651957,0.914532187367072,0.910109646749311,0.06117021385534485,0.9522963272701931,0.876768047463951,57338,8059,2738,54658,0.9752437065763149,0.7812149620464202,0.9380445359621723,0.6692913385826772,0.03542213985172272,0.9505376344086022,0.9255514375157425,25722,2069,115,2210,0.7808558812524313,0.6945285173472029,0.48162063898929663,0.5367705506674342,0.21035539218571653,0.9218132178497458,0.04142806012884753,1389,32139,1661,19583
by_image,holdout_O012791,logistic_regression,Logistic Regression,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""C"": 10.0}",0.27695069132764144,214,0.9670539061097678,0.956105590919069,0.9204103440000169,0.9158205929554861,0.06102774380889146,0.9445257509234093,0.8962949370766243,58615,6782,3184,54212,0.975758393198386,0.7848874837337707,0.9387372101202408,0.7081775321086002,0.03518257156108003,0.9367741935483871,0.9407002266920945,26143,1648,147,2178,0.7792995384079926,0.6943651265255222,0.5025891881227227,0.5440707513074535,0.21144631031580527,0.903502165317266,0.10167621092817943,3409,30119,2050,19194
