split_id,error_type,n_rows,SD_mean,NDAI_mean,local_SD_mean3_mean,ae4_mean
holdout_O012791,FP,7113,713.6961773829873,0.13927863269673654,717.8265078164872,-0.15180287409982146
holdout_O012791,FN,2729,338.58912359414495,0.1894116929471875,346.24951750564003,-0.15016928716200081
holdout_O013257,FP,3163,1020.6191285561807,0.2068161924018952,1016.1901819645409,1.712150031417167
holdout_O013257,FN,1573,761.6019633051247,0.13083826361291548,763.4317192057697,-0.19525252588957406
holdout_O013490,FP,3970,745.8958982140952,0.20732889060935086,746.972171448687,1.5381149599223172
holdout_O013490,FN,980,334.29651486143774,0.2603203331405411,332.99321268907755,1.633664207612245
