split_id,error_type,n_rows,SD_mean,NDAI_mean,local_SD_mean3_mean,ae4_mean
holdout_O012791,FP,7499,709.9288133717105,0.1395862447271457,714.0283695549958,-0.1491190671012709
holdout_O012791,FN,2536,304.27607730360063,0.18684749317881344,314.60343300715436,-0.26429144751541794
holdout_O013257,FP,2995,1039.7411620686169,0.21086202871321835,1030.9278637213295,1.8070402621373958
holdout_O013257,FN,1707,745.2091588253296,0.13097413093196447,748.6215263857348,-0.2429979571164617
holdout_O013490,FP,3985,748.0717706232776,0.20731066612893695,747.0929562049482,1.5352846919065495
holdout_O013490,FN,799,376.15912301609006,0.26348862008136864,376.3696686457302,1.8318541420275345
